gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.5712261199951172,0.5121742486953735,2.2746118588656827e-07","0.5907527208328247,0.5116016864776611,-0.003143383888527751","0.6079501509666443,0.49673953652381897,-0.007276955060660839","0.6238799691200256,0.4894092082977295,-0.012018980458378792","0.6379238963127136,0.48568233847618103,-0.01642496883869171","0.5916475653648376,0.4384615421295166,-0.0044215586967766285","0.6086005568504333,0.4101420044898987,-0.011170919984579086","0.6240952610969543,0.3960644602775574,-0.016399050131440163","0.6366725564002991,0.3892459273338318,-0.019507668912410736","0.587976336479187,0.4344042241573334,-0.006950481329113245","0.6086201071739197,0.40285879373550415,-0.013256189413368702","0.6263177394866943,0.39106613397598267,-0.01729579269886017","0.6403558850288391,0.38841336965560913,-0.01941647194325924","0.5880007147789001,0.4388698637485504,-0.009975649416446686","0.6089988946914673,0.409821480512619,-0.016002748161554337","0.6257429718971252,0.39886632561683655,-0.019172681495547295","0.6388213634490967,0.3957490921020508,-0.020577561110258102","0.5914589762687683,0.45079129934310913,-0.01335227396339178","0.6108310222625732,0.43472471833229065,-0.017972290515899658","0.6242640018463135,0.4276720881462097,-0.01928408071398735","0.6350530982017517,0.42545801401138306,-0.019474979490041733"
0.75,"0.5844185948371887,0.5091447830200195,2.286972886622607e-07","0.6054267883300781,0.5077732801437378,-0.0025945226661860943","0.6224125623703003,0.4940149486064911,-0.006947099231183529","0.6380636692047119,0.4888765215873718,-0.012073165737092495","0.6516010165214539,0.48715540766716003,-0.016948865726590157","0.6058475375175476,0.4339841902256012,-0.005239005200564861","0.6236664056777954,0.40595927834510803,-0.012450365349650383","0.6396403312683105,0.3935241103172302,-0.017857350409030914","0.6524345874786377,0.3880021274089813,-0.021135129034519196","0.6021010279655457,0.4315248727798462,-0.008389572612941265","0.6242461800575256,0.39967769384384155,-0.015147584490478039","0.642422080039978,0.38998332619667053,-0.019543001428246498","0.6567076444625854,0.38886433839797974,-0.022024251520633698","0.6018580198287964,0.4378691613674164,-0.011923326179385185","0.6242372393608093,0.40882277488708496,-0.018454501405358315","0.6416586637496948,0.39917463064193726,-0.02209688536822796","0.6552673578262329,0.396747887134552,-0.023945041000843048","0.6049494743347168,0.451646089553833,-0.015697643160820007","0.6247913241386414,0.4373311400413513,-0.02071077935397625","0.6381494998931885,0.43056777119636536,-0.022417452186346054","0.6489913463592529,0.42823052406311035,-0.02305193990468979"
0.75,"0.5958511829376221,0.5085282921791077,2.2135549215818173e-07","0.6169648766517639,0.5096014142036438,-0.002971039153635502","0.6340794563293457,0.49622657895088196,-0.007637687958776951","0.6504133343696594,0.49123862385749817,-0.01309036836028099","0.6646994948387146,0.4907938838005066,-0.01836247369647026","0.6189697980880737,0.4344412088394165,-0.005488164722919464","0.6366756558418274,0.4063894748687744,-0.012407947331666946","0.6525165438652039,0.39462679624557495,-0.01779363490641117","0.6655225157737732,0.3895138204097748,-0.0212259478867054","0.6155760288238525,0.43181121349334717,-0.008610517717897892","0.6379235982894897,0.4015142321586609,-0.014743807725608349","0.6561120748519897,0.3928060829639435,-0.019043799489736557","0.6707591414451599,0.39259639382362366,-0.021746698766946793","0.6153838634490967,0.4383145272731781,-0.01211132574826479","0.6378638744354248,0.4107587933540344,-0.017991891130805016","0.6551386117935181,0.40232473611831665,-0.02149251103401184","0.66865473985672,0.4012550413608551,-0.02352467179298401","0.6183668375015259,0.4523763656616211,-0.015954576432704926","0.6379091739654541,0.4385218918323517,-0.020723309367895126","0.6510394215583801,0.43363988399505615,-0.022335859015583992","0.6615698933601379,0.4332315921783447,-0.023011228069663048"
0.75,"0.6073341369628906,0.5101487040519714,2.1081392276300903e-07","0.6296840310096741,0.5107102990150452,-0.0002529290213715285","0.6468051075935364,0.49913671612739563,-0.004027737304568291","0.6623557806015015,0.4960234463214874,-0.009264303371310234","0.6764914393424988,0.4961716830730438,-0.01457154005765915","0.6337047219276428,0.4362141788005829,-0.0025354279205203056","0.6509962677955627,0.4116419851779938,-0.00922086089849472","0.6668949127197266,0.4009573757648468,-0.01476548332720995","0.6802478432655334,0.39634865522384644,-0.018446428701281548","0.6300358176231384,0.4333576261997223,-0.007294837385416031","0.6521844863891602,0.40501004457473755,-0.013307338580489159","0.6701720356941223,0.3973183035850525,-0.01786092482507229","0.6845492720603943,0.3975988030433655,-0.02092442475259304","0.6288006901741028,0.439654678106308,-0.01237574778497219","0.6514156460762024,0.41429901123046875,-0.018275655806064606","0.6688569188117981,0.4070321023464203,-0.022058475762605667","0.6820477843284607,0.40669146180152893,-0.02442178688943386","0.6303868889808655,0.45400771498680115,-0.01756741851568222","0.650863528251648,0.44242626428604126,-0.02213364467024803","0.6646829843521118,0.43838241696357727,-0.02383061684668064","0.6754938364028931,0.43825727701187134,-0.024796217679977417"
0.75,"0.618341863155365,0.5132235884666443,2.1558173557423288e-07","0.6416730880737305,0.5156652927398682,-0.00045272905845195055","0.6587846875190735,0.5047330856323242,-0.004241283982992172","0.6738660335540771,0.5023350715637207,-0.009466838091611862","0.6875614523887634,0.5034142136573792,-0.014687853865325451","0.6448818445205688,0.438250333070755,-0.002699910895898938","0.6640255451202393,0.41487917304039,-0.009857415221631527","0.68084317445755,0.4060017466545105,-0.015764286741614342","0.6947218775749207,0.4028535783290863,-0.019541461020708084","0.6412290334701538,0.4364306330680847,-0.007395234424620867","0.6655066609382629,0.4103562831878662,-0.013491508550941944","0.6841269731521606,0.40394896268844604,-0.01807207055389881","0.6989009380340576,0.40489062666893005,-0.02111104689538479","0.6403872966766357,0.4438866674900055,-0.012461560778319836","0.6649073958396912,0.42091548442840576,-0.01821972243487835","0.682662308216095,0.4142643213272095,-0.02169373445212841","0.6961525082588196,0.41393589973449707,-0.0238165445625782","0.6426342725753784,0.45916616916656494,-0.017713503912091255","0.6636829972267151,0.4482361972332001,-0.021907998248934746","0.6770907640457153,0.44440019130706787,-0.023120900616049767","0.6875215172767639,0.4443076252937317,-0.02372373268008232"
0.75,"0.6288073658943176,0.5173532366752625,2.146581721262919e-07","0.6515907645225525,0.5202175974845886,0.0004367541696410626","0.6680222153663635,0.5112462639808655,-0.0036445297300815582","0.6832047700881958,0.5106348991394043,-0.009458120912313461","0.6976632475852966,0.5123177766799927,-0.015289194881916046","0.6555421948432922,0.44394803047180176,-0.00205650320276618","0.6758934259414673,0.4209206700325012,-0.008672422729432583","0.6924223303794861,0.4134732484817505,-0.014150557108223438","0.7060467600822449,0.41119053959846497,-0.017725462093949318","0.6521729826927185,0.4417615234851837,-0.007337579037994146","0.6774096488952637,0.41593071818351746,-0.012926977127790451","0.6961042881011963,0.4107135534286499,-0.017072726041078568","0.7106785178184509,0.41335293650627136,-0.019928978756070137","0.6513555645942688,0.4485422968864441,-0.012920309789478779","0.6769655346870422,0.42654967308044434,-0.017784856259822845","0.6950626373291016,0.42183175683021545,-0.02075934037566185","0.7085776329040527,0.42349860072135925,-0.022809572517871857","0.6536793112754822,0.46330249309539795,-0.01868598163127899","0.6751187443733215,0.4535520076751709,-0.02210957743227482","0.6886855959892273,0.45043236017227173,-0.02302161417901516","0.6991173028945923,0.4510297477245331,-0.023593919351696968"
0.75,"0.635079026222229,0.5194799900054932,2.0931523181388911e-07","0.658469557762146,0.5240339636802673,-0.0003371942148078233","0.6758155226707458,0.5167685747146606,-0.0044716233387589455","0.6912185549736023,0.5168349146842957,-0.010170383378863335","0.7056736350059509,0.5188742280006409,-0.015848904848098755","0.665320873260498,0.44783976674079895,-0.0022112512961030006","0.6860480904579163,0.4276198148727417,-0.009124640375375748","0.7027406692504883,0.4213290810585022,-0.014958526939153671","0.7164290547370911,0.4197027087211609,-0.018809154629707336","0.662126898765564,0.4453291594982147,-0.007027946412563324","0.6878217458724976,0.42265138030052185,-0.012902081944048405","0.7062146663665771,0.4186358153820038,-0.01725434698164463","0.7204577922821045,0.42106130719184875,-0.0202518031001091","0.661096453666687,0.45187780261039734,-0.012277009896934032","0.6872472167015076,0.43293941020965576,-0.0175460334867239","0.7048727869987488,0.42871227860450745,-0.020581016317009926","0.717942476272583,0.4298436939716339,-0.022546179592609406","0.6628551483154297,0.46667227149009705,-0.01777273416519165","0.684822678565979,0.4585130214691162,-0.021358348429203033","0.6983283758163452,0.4553282856941223,-0.022317884489893913","0.7086092233657837,0.4553753733634949,-0.02288433350622654"
0.75,"0.6414454579353333,0.5226693153381348,2.0088523910999356e-07","0.665314257144928,0.5281950235366821,0.001683076610788703","0.682578980922699,0.5216607451438904,-0.0020228915382176638","0.6982668042182922,0.5226749777793884,-0.007668016478419304","0.7131035923957825,0.5259847044944763,-0.013474359177052975","0.6731520891189575,0.4528127908706665,-0.001631234074011445","0.6947991847991943,0.43359309434890747,-0.008294807747006416","0.7115854024887085,0.4292103350162506,-0.013772706501185894","0.7252529859542847,0.42874085903167725,-0.01748572289943695","0.6702873110771179,0.45043322443962097,-0.007606831844896078","0.6968943476676941,0.42775672674179077,-0.01313653215765953","0.7155120968818665,0.42429983615875244,-0.01717410795390606","0.7295926213264465,0.4268636703491211,-0.020176919177174568","0.6692822575569153,0.45757970213890076,-0.013826857320964336","0.6956833600997925,0.4386345148086548,-0.018515974283218384","0.7136873602867126,0.43439382314682007,-0.02119756117463112","0.7269391417503357,0.43556711077690125,-0.02327103167772293","0.6710934638977051,0.47282350063323975,-0.020135486498475075","0.6926895380020142,0.46397584676742554,-0.02346215583384037","0.7067090272903442,0.45988279581069946,-0.024427378550171852","0.7176432609558105,0.4591140151023865,-0.025242511183023453"
0.75,"0.6498878598213196,0.5280689001083374,2.0555015112222463e-07","0.6718333959579468,0.5342170000076294,0.0013496321626007557","0.6888405084609985,0.5272275805473328,-0.0022515482269227505","0.7049760222434998,0.5282824635505676,-0.00777124660089612","0.7202005386352539,0.5313221216201782,-0.013349542394280434","0.6815314888954163,0.4589640498161316,-0.00027271159342490137","0.7029352188110352,0.44190242886543274,-0.00629111472517252","0.7197321057319641,0.43865978717803955,-0.011500437743961811","0.7331697940826416,0.4392230808734894,-0.014972364529967308","0.6787128448486328,0.4550628662109375,-0.005871735047549009","0.704914391040802,0.4328644871711731,-0.010662241838872433","0.7234848141670227,0.428956001996994,-0.01420082338154316","0.7376269698143005,0.4309147894382477,-0.016875674948096275","0.6776877045631409,0.46065977215766907,-0.011896354146301746","0.7043688893318176,0.4418998062610626,-0.016017355024814606","0.7224099636077881,0.4385852515697479,-0.018407827243208885","0.7354742288589478,0.44055163860321045,-0.02030647173523903","0.6793264150619507,0.47443270683288574,-0.01810935139656067","0.7022603750228882,0.46694010496139526,-0.021031389012932777","0.7170136570930481,0.4647623598575592,-0.02179080620408058","0.728318452835083,0.4655407667160034,-0.022457798942923546"
0.75,"0.6545271277427673,0.5311329960823059,2.053385799172247e-07","0.6775728464126587,0.5385473966598511,0.0015637085307389498","0.6948040127754211,0.5321768522262573,-0.0015935172559693456","0.7105758786201477,0.5335500240325928,-0.006712362635880709","0.72586989402771,0.5364925265312195,-0.01180994976311922","0.6878678798675537,0.4631308913230896,0.0014509091852232814","0.7104219794273376,0.4496341943740845,-0.004528411198407412","0.7277041673660278,0.44802454113960266,-0.01004155445843935","0.741418719291687,0.4497697651386261,-0.013721431605517864","0.6847869753837585,0.4586353898048401,-0.004221340175718069","0.7113869190216064,0.4378959536552429,-0.009388336911797523","0.730452835559845,0.4345831871032715,-0.013280803337693214","0.7448656558990479,0.4372755289077759,-0.016016339883208275","0.6834445595741272,0.4640657901763916,-0.010454023256897926","0.7103315591812134,0.44548502564430237,-0.015138855203986168","0.7290970087051392,0.4420624375343323,-0.017839228734374046","0.7427560091018677,0.44428396224975586,-0.01963621936738491","0.6850312352180481,0.4784310460090637,-0.016851656138896942","0.7080147862434387,0.4709990322589874,-0.0199537705630064","0.722848653793335,0.46806418895721436,-0.020786799490451813","0.7341959476470947,0.46832454204559326,-0.021387284621596336"
0.75,"0.6597544550895691,0.5364747643470764,2.0265832745280932e-07","0.6818105578422546,0.5432785749435425,0.002139338990673423","0.6991749405860901,0.5366660356521606,-0.0005681987968273461","0.7153227925300598,0.5384199619293213,-0.0053975144401192665","0.7305350303649902,0.5412022471427917,-0.01025504618883133","0.6926827430725098,0.4671742916107178,0.0026911087334156036","0.7146188020706177,0.45084720849990845,-0.0026186166796833277","0.7312338948249817,0.4477125108242035,-0.0075378078036010265","0.7445105910301208,0.44863033294677734,-0.01077471673488617","0.689723551273346,0.4626806080341339,-0.0031882431358098984","0.716404378414154,0.44198131561279297,-0.007285087835043669","0.7353747487068176,0.4383542537689209,-0.010669194161891937","0.7496522068977356,0.44135358929634094,-0.013163416646420956","0.6885660886764526,0.46793150901794434,-0.009659669362008572","0.7153981924057007,0.4509057402610779,-0.013196127489209175","0.7341450452804565,0.4471697211265564,-0.015679296106100082","0.7477943301200867,0.4492742121219635,-0.017600005492568016","0.6903504133224487,0.4814584255218506,-0.016331259161233902","0.713225245475769,0.4746367931365967,-0.01869008131325245","0.7281484603881836,0.47200918197631836,-0.01929011568427086","0.7396060824394226,0.4723340570926666,-0.01985103264451027"
0.75,"0.6632788777351379,0.5372604727745056,1.9122187211451092e-07","0.6873967051506042,0.5444871783256531,0.0030146411154419184","0.705036461353302,0.5403221249580383,0.0003818411205429584","0.7207878828048706,0.5432138442993164,-0.0045084357261657715","0.735795259475708,0.5472232103347778,-0.009521604515612125","0.6987318396568298,0.47128719091415405,0.002605874789878726","0.7212538719177246,0.45777666568756104,-0.002704244339838624","0.7375149726867676,0.45779556035995483,-0.007588138338178396","0.7503140568733215,0.4609900712966919,-0.010934160090982914","0.6953887343406677,0.4660138189792633,-0.00386247830465436","0.7221118807792664,0.44542115926742554,-0.008401745930314064","0.7407919764518738,0.4428236484527588,-0.011934656649827957","0.7546302676200867,0.4464309513568878,-0.014557499438524246","0.6935197114944458,0.4705757796764374,-0.010814118199050426","0.7203233242034912,0.45347821712493896,-0.014980819076299667","0.7391824126243591,0.4502081274986267,-0.017881913110613823","0.7528601288795471,0.45218464732170105,-0.020077677443623543","0.6945653557777405,0.48388826847076416,-0.017807478085160255","0.7172171473503113,0.4775407314300537,-0.020825421437621117","0.7318684458732605,0.47473761439323425,-0.021960318088531494","0.7433642148971558,0.4746459722518921,-0.022934360429644585"
