gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.30998772382736206,0.31030869483947754,4.887026534561301e-07","0.3800507187843323,0.34802430868148804,-0.015510973520576954","0.42619192600250244,0.4564797580242157,-0.02932075783610344","0.45373865962028503,0.5706576704978943,-0.03659195825457573","0.48271360993385315,0.6498056650161743,-0.044286537915468216","0.3961448073387146,0.4671035408973694,-0.07573045790195465","0.4283459484577179,0.630277156829834,-0.10047256946563721","0.4415931701660156,0.7240952253341675,-0.1051887571811676","0.44985586404800415,0.7910685539245605,-0.1044582724571228","0.34591376781463623,0.4878048896789551,-0.07722487300634384","0.3723861277103424,0.6691195964813232,-0.10345969349145889","0.3922997713088989,0.7715161442756653,-0.10887809097766876","0.40918397903442383,0.8405328989028931,-0.11025964468717575","0.302388995885849,0.5047318935394287,-0.07595085352659225","0.31664660573005676,0.6752246618270874,-0.09915949404239655","0.3349560797214508,0.7718511819839478,-0.10716762393712997","0.35284939408302307,0.8420008420944214,-0.10981260240077972","0.26973769068717957,0.5142454504966736,-0.07324054837226868","0.276111900806427,0.6527111530303955,-0.09193923324346542","0.2810332179069519,0.7321390509605408,-0.09765046089887619","0.2871595025062561,0.7973134517669678,-0.09920203685760498"
0.5,"0.3005937933921814,0.31633642315864563,4.6778475848441303e-07","0.3728068470954895,0.3474944829940796,-0.014984389767050743","0.42207950353622437,0.45017677545547485,-0.029480496421456337","0.4524363577365875,0.5599226355552673,-0.03770369291305542","0.48251041769981384,0.6384490728378296,-0.046177901327610016","0.3945425748825073,0.4683298170566559,-0.0752122700214386","0.43232429027557373,0.6302237510681152,-0.09976301342248917","0.447903573513031,0.7212786078453064,-0.10428054630756378","0.4576897621154785,0.7854204773902893,-0.10323883593082428","0.3448531925678253,0.4911779761314392,-0.07721322029829025","0.37890949845314026,0.6717981100082397,-0.10281568020582199","0.40171146392822266,0.7706043720245361,-0.10754811763763428","0.41991332173347473,0.8353737592697144,-0.10848014056682587","0.30095767974853516,0.5094385743141174,-0.07650448381900787","0.3213259279727936,0.6828415393829346,-0.09868229180574417","0.3432843089103699,0.7777259349822998,-0.1060892790555954","0.36332130432128906,0.8432701826095581,-0.1084383949637413","0.2672998011112213,0.520663321018219,-0.07440117746591568","0.27790629863739014,0.6625123023986816,-0.0917757898569107","0.2853168249130249,0.7425969839096069,-0.09673786908388138","0.2932938039302826,0.8057336211204529,-0.09779004752635956"
0.5,"0.2920352816581726,0.3182443082332611,4.467815983844048e-07","0.3651723265647888,0.34422242641448975,-0.01284550316631794","0.41834530234336853,0.4421030580997467,-0.02621481940150261","0.4530869424343109,0.5488600730895996,-0.03441181406378746","0.4858017861843109,0.6245552897453308,-0.04303035885095596","0.39282163977622986,0.4693467319011688,-0.06839533150196075","0.4363434314727783,0.6243682503700256,-0.09257469326257706","0.4532441794872284,0.712974488735199,-0.09817203879356384","0.4636128544807434,0.7760339975357056,-0.09815198183059692","0.34479138255119324,0.49694088101387024,-0.07156794518232346","0.38628870248794556,0.6699143648147583,-0.09605072438716888","0.4125012755393982,0.7654474377632141,-0.1016920655965805","0.4332900047302246,0.8280903100967407,-0.1036490872502327","0.30155014991760254,0.5178210139274597,-0.07233893126249313","0.33081457018852234,0.6865645051002502,-0.09346791356801987","0.35622701048851013,0.7785537242889404,-0.10137567669153214","0.37853342294692993,0.8403234481811523,-0.10449676960706711","0.26702237129211426,0.5301969051361084,-0.07180657982826233","0.2839629054069519,0.6681969165802002,-0.08896894752979279","0.29556748270988464,0.7476143836975098,-0.09475493431091309","0.30694058537483215,0.8097653388977051,-0.09659738838672638"
0.5,"0.2823335528373718,0.3238597810268402,4.131800039886002e-07","0.3559459447860718,0.34515827894210815,-0.012544120661914349","0.4140802025794983,0.43783605098724365,-0.025346430018544197","0.45315486192703247,0.5410798192024231,-0.03360266610980034","0.4887702465057373,0.6119949221611023,-0.04213450103998184","0.3910369873046875,0.46650969982147217,-0.06380695104598999","0.4392116367816925,0.6156518459320068,-0.08763428032398224","0.4585772156715393,0.7004947066307068,-0.09378065168857574","0.47095322608947754,0.7616069912910461,-0.09439858794212341","0.3449796140193939,0.49868714809417725,-0.06737395375967026","0.39130303263664246,0.6635650396347046,-0.09136204421520233","0.420876681804657,0.7550176978111267,-0.09750517457723618","0.4441108703613281,0.81538987159729,-0.10016721487045288","0.30254700779914856,0.5242856740951538,-0.06898153573274612","0.33689311146736145,0.6872187852859497,-0.0899617150425911","0.36507776379585266,0.7750225067138672,-0.0983143150806427","0.38911575078964233,0.8325388431549072,-0.10193217545747757","0.2677229046821594,0.5410619378089905,-0.06948767602443695","0.289310097694397,0.6760210990905762,-0.08687490969896317","0.3035328984260559,0.7540296912193298,-0.09350238740444183","0.31700241565704346,0.814739465713501,-0.09615115076303482"
0.5,"0.2755247950553894,0.32840728759765625,4.1467188793831156e-07","0.35079941153526306,0.343702495098114,-0.01117251068353653","0.4109097123146057,0.4313887357711792,-0.02366212010383606","0.4513261318206787,0.5323482155799866,-0.03192279115319252","0.48761892318725586,0.600728452205658,-0.040277522057294846","0.38907700777053833,0.4614103436470032,-0.06325922161340714","0.44232460856437683,0.6039563417434692,-0.08716311305761337","0.4641351103782654,0.6862595081329346,-0.09311297535896301","0.47811341285705566,0.7464990615844727,-0.09372812509536743","0.34461987018585205,0.49633854627609253,-0.06778707355260849","0.39665961265563965,0.6553455591201782,-0.09284019470214844","0.42863139510154724,0.7438325881958008,-0.09899624437093735","0.45335260033607483,0.8025720119476318,-0.10147126764059067","0.3030437231063843,0.5253468751907349,-0.07021002471446991","0.34297361969947815,0.6850094795227051,-0.0920998677611351","0.3727293908596039,0.7709643840789795,-0.09996627271175385","0.39791882038116455,0.8273136615753174,-0.10299806296825409","0.2678402066230774,0.5448205471038818,-0.07147330045700073","0.2924362123012543,0.6796082854270935,-0.08913623541593552","0.3091781735420227,0.7568527460098267,-0.09552113711833954","0.32502368092536926,0.8166945576667786,-0.09797320514917374"
0.5,"0.2657689154148102,0.33580923080444336,4.068908481258404e-07","0.34180763363838196,0.34297019243240356,-0.009229371324181557","0.4041661024093628,0.4259434938430786,-0.021084925159811974","0.44781404733657837,0.523988664150238,-0.028919069096446037","0.48606008291244507,0.5894258618354797,-0.03671494498848915","0.3857894539833069,0.4577862620353699,-0.0625535100698471","0.4427188038825989,0.595685601234436,-0.08517073094844818","0.46684664487838745,0.6748121976852417,-0.08952386677265167","0.48203954100608826,0.7305964231491089,-0.08891606330871582","0.34315815567970276,0.4954257011413574,-0.06761091947555542","0.4005335569381714,0.6516785025596619,-0.09184210002422333","0.4348425567150116,0.7371072769165039,-0.09670887887477875","0.4606320858001709,0.7915158271789551,-0.09812311828136444","0.3024372458457947,0.5280963182449341,-0.07021775841712952","0.3472580909729004,0.688191294670105,-0.09102196246385574","0.37924736738204956,0.7701246738433838,-0.09757998585700989","0.405781090259552,0.8213401436805725,-0.09971102327108383","0.2668330669403076,0.5509961843490601,-0.07145985960960388","0.2962035536766052,0.685457170009613,-0.08769326657056808","0.31586211919784546,0.7603629231452942,-0.09291671216487885","0.3340250253677368,0.8167684078216553,-0.09452395141124725"
0.5,"0.2554580867290497,0.3424656093120575,3.9300243770412635e-07","0.33093923330307007,0.3406578302383423,-0.008071091026067734","0.39557498693466187,0.4182431697845459,-0.0196431502699852","0.4418686628341675,0.5135538578033447,-0.027392854914069176","0.48083245754241943,0.5773721933364868,-0.03496718779206276","0.38114693760871887,0.4519921541213989,-0.0624188631772995","0.4424660801887512,0.5865140557289124,-0.08416733890771866","0.46792545914649963,0.660820722579956,-0.08718856424093246","0.483024537563324,0.7119377255439758,-0.08566465228796005","0.33977586030960083,0.4937385022640228,-0.067825548350811","0.40231430530548096,0.646554708480835,-0.09122983366250992","0.43853759765625,0.7278244495391846,-0.09484819322824478","0.4648057818412781,0.7787396311759949,-0.09539671242237091","0.2996516227722168,0.5305740833282471,-0.07059232145547867","0.350005567073822,0.6867567300796509,-0.09057842940092087","0.38385942578315735,0.765161395072937,-0.09595437347888947","0.41133272647857666,0.8139026165008545,-0.09738922864198685","0.2639421820640564,0.5583505034446716,-0.07189431041479111","0.29830196499824524,0.6913079023361206,-0.08741409331560135","0.3209673762321472,0.7642393708229065,-0.09200388193130493","0.3419891893863678,0.8191756010055542,-0.09320423007011414"
0.5,"0.24536976218223572,0.3512955904006958,3.830335515431216e-07","0.321847528219223,0.3429815173149109,-0.006833791732788086","0.3878457546234131,0.4144333004951477,-0.017792118713259697","0.4362705945968628,0.5036981701850891,-0.025195779278874397","0.47660475969314575,0.5635401606559753,-0.03236997500061989","0.37574082612991333,0.4502536356449127,-0.06097562238574028","0.4422547519207001,0.5785617828369141,-0.08219674974679947","0.46979549527168274,0.6507797241210938,-0.08462407439947128","0.4856314957141876,0.7009636163711548,-0.08266391605138779","0.3360217213630676,0.49605652689933777,-0.06674797832965851","0.4054679870605469,0.6409233212471008,-0.08939763903617859","0.443470299243927,0.7174737453460693,-0.09211736172437668","0.46980205178260803,0.7651168704032898,-0.09209251403808594","0.2971314489841461,0.5366555452346802,-0.06987020373344421","0.35463395714759827,0.6858940124511719,-0.0892966017127037","0.39029571413993835,0.7603070735931396,-0.0940975621342659","0.41796839237213135,0.8056924343109131,-0.09525372087955475","0.26178866624832153,0.5686418414115906,-0.07146427780389786","0.3012315332889557,0.6967989802360535,-0.08707183599472046","0.3265899419784546,0.7661802768707275,-0.09177254885435104","0.3496962785720825,0.817075252532959,-0.09303629398345947"
0.5,"0.23401065170764923,0.3630329370498657,3.8030492532925564e-07","0.3105519115924835,0.34520354866981506,-0.004304754547774792","0.37891870737075806,0.4098723530769348,-0.014511470682919025","0.42995506525039673,0.49322330951690674,-0.0215606652200222","0.4731220006942749,0.5468131899833679,-0.02862171269953251","0.37169280648231506,0.4453948736190796,-0.06066061556339264","0.44258391857147217,0.5671449899673462,-0.08118149638175964","0.47185367345809937,0.6376664638519287,-0.08281662315130234","0.48884284496307373,0.6868757009506226,-0.08021058142185211","0.33310532569885254,0.49463966488838196,-0.06759525835514069","0.40854087471961975,0.6334452033042908,-0.0894947275519371","0.4481164813041687,0.7064070105552673,-0.09133681654930115","0.4748470187187195,0.7517385482788086,-0.09069947153329849","0.29505884647369385,0.5390005111694336,-0.0714903473854065","0.3584529757499695,0.6843491792678833,-0.09027574956417084","0.3963792324066162,0.7541869878768921,-0.09448189288377762","0.4250256419181824,0.7962584495544434,-0.09527667611837387","0.26007798314094543,0.5747444033622742,-0.07356350123882294","0.3051186203956604,0.7005356550216675,-0.0880381166934967","0.3324299454689026,0.7671309113502502,-0.09167523682117462","0.35640159249305725,0.8156253099441528,-0.09227479994297028"
0.5,"0.22498652338981628,0.3763461112976074,4.003219089554477e-07","0.3006315529346466,0.3524172902107239,-0.0034649737644940615","0.3711559772491455,0.4116397798061371,-0.014269900508224964","0.4250965714454651,0.49153873324394226,-0.021645676344633102","0.46930280327796936,0.5371662378311157,-0.028917424380779266","0.3661964535713196,0.4411044716835022,-0.06517338007688522","0.4403042793273926,0.5586085915565491,-0.08557702600955963","0.4714392423629761,0.6258156299591064,-0.08545318245887756","0.4892907440662384,0.6716232895851135,-0.08148439228534698","0.3292531669139862,0.49251341819763184,-0.07239337265491486","0.4100981652736664,0.6290415525436401,-0.0945921540260315","0.45070353150367737,0.6980974674224854,-0.09412972629070282","0.4771725833415985,0.7395190596580505,-0.09160330891609192","0.292346328496933,0.5416698455810547,-0.07603763043880463","0.3622637987136841,0.6846365928649902,-0.09424564242362976","0.40119531750679016,0.7496596574783325,-0.0951579213142395","0.42974650859832764,0.7878984808921814,-0.0937056913971901","0.2573007345199585,0.5826711654663086,-0.07780452817678452","0.3082895874977112,0.706498384475708,-0.0913156270980835","0.3372979462146759,0.7698910236358643,-0.09278341382741928","0.36240506172180176,0.8157327175140381,-0.09178134053945541"
0.5,"0.2173166126012802,0.38718998432159424,4.254976033735147e-07","0.29334503412246704,0.3579351305961609,-0.0008974350639618933","0.365068256855011,0.41299885511398315,-0.010671132244169712","0.42146188020706177,0.48916468024253845,-0.017297422513365746","0.4656950831413269,0.529520571231842,-0.024260176345705986","0.36116543412208557,0.43928050994873047,-0.06225384771823883","0.43569305539131165,0.5521342158317566,-0.08043593168258667","0.4685167074203491,0.6170417070388794,-0.07952380925416946","0.48919594287872314,0.6622658967971802,-0.07556459307670593","0.3254091441631317,0.49522459506988525,-0.07024252414703369","0.408161461353302,0.6252568364143372,-0.09001850336790085","0.45057132840156555,0.6903838515281677,-0.08919980376958847","0.4792560935020447,0.7296086549758911,-0.08697252720594406","0.28998374938964844,0.5484064817428589,-0.07426465302705765","0.3614674210548401,0.6871323585510254,-0.09069602936506271","0.40300169587135315,0.7496562004089355,-0.09174628555774689","0.4343269169330597,0.786521315574646,-0.09107225388288498","0.25638478994369507,0.5924782156944275,-0.07610251009464264","0.3070274889469147,0.7107548713684082,-0.08787374943494797","0.3366073966026306,0.7718476057052612,-0.08863911032676697","0.3629271984100342,0.816688060760498,-0.08767906576395035"
0.5,"0.2117624282836914,0.39831966161727905,4.781794586961041e-07","0.28672316670417786,0.36451229453086853,-0.002188940066844225","0.3577130436897278,0.41751882433891296,-0.01282641664147377","0.4140746593475342,0.49237436056137085,-0.01964283548295498","0.4578240215778351,0.5318177342414856,-0.026618801057338715","0.35477587580680847,0.43978631496429443,-0.06736796349287033","0.4317771792411804,0.5529253482818604,-0.08643566817045212","0.46530622243881226,0.6199292540550232,-0.08491938561201096","0.4849840998649597,0.6656293869018555,-0.08011986315250397","0.3198487460613251,0.49726423621177673,-0.07474248111248016","0.404924213886261,0.6287249326705933,-0.09644351154565811","0.4481692612171173,0.6949477791786194,-0.09530766308307648","0.4763888716697693,0.7321133017539978,-0.09222431480884552","0.2850368022918701,0.5521256327629089,-0.07799877226352692","0.35760605335235596,0.6910491585731506,-0.09583090990781784","0.39939820766448975,0.7547805905342102,-0.09696171432733536","0.43013158440589905,0.79099440574646,-0.09589139372110367","0.25191330909729004,0.5969728231430054,-0.07903644442558289","0.3039778172969818,0.7165049910545349,-0.09208869189023972","0.3332023322582245,0.7787038087844849,-0.0932464748620987","0.3581377863883972,0.824033260345459,-0.09223974496126175"
