gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.23420993983745575,0.3464727997779846,1.2845627850310848e-07","0.27951565384864807,0.4147561192512512,-0.05323239043354988","0.30414879322052,0.48952779173851013,-0.10857387632131577","0.31286540627479553,0.5652133226394653,-0.15800395607948303","0.3142927885055542,0.6332879066467285,-0.21253752708435059","0.28148338198661804,0.4151318371295929,-0.1528264880180359","0.3026457726955414,0.5259550213813782,-0.2256423979997635","0.3106425404548645,0.6221326589584351,-0.2727791368961334","0.31305932998657227,0.7006405591964722,-0.30196231603622437","0.23375865817070007,0.4253695607185364,-0.1579272598028183","0.2417377233505249,0.5216314792633057,-0.23153360188007355","0.24687908589839935,0.6250946521759033,-0.2629344165325165","0.2528562545776367,0.6993729472160339,-0.28480735421180725","0.19309520721435547,0.4441535174846649,-0.16231316328048706","0.18784600496292114,0.5394169092178345,-0.22651122510433197","0.1922106146812439,0.6334283947944641,-0.24189497530460358","0.19990919530391693,0.7068023681640625,-0.2487916350364685","0.16329777240753174,0.4720901846885681,-0.16930416226387024","0.14531803131103516,0.5536802411079407,-0.21653500199317932","0.14663240313529968,0.6237829327583313,-0.22720350325107574","0.1516353189945221,0.6766479015350342,-0.23472699522972107"
0.5,"0.2282923310995102,0.3435448110103607,3.8230277255024703e-07","0.2829079031944275,0.39435750246047974,-0.016112253069877625","0.30734267830848694,0.4930976629257202,-0.03173333406448364","0.3068956732749939,0.5883442163467407,-0.040045566856861115","0.2973562479019165,0.652851939201355,-0.049194324761629105","0.2817922532558441,0.4800596237182617,-0.08481857180595398","0.29918617010116577,0.6103200316429138,-0.11254838854074478","0.3091028928756714,0.6963735818862915,-0.12275487184524536","0.31629663705825806,0.7621210813522339,-0.12719102203845978","0.2368699014186859,0.4847692847251892,-0.08514672517776489","0.23942390084266663,0.6350061893463135,-0.11391787976026535","0.2528415322303772,0.7365790009498596,-0.12254264205694199","0.26822546124458313,0.8074977397918701,-0.12734152376651764","0.19951072335243225,0.49168363213539124,-0.08185609430074692","0.18560822308063507,0.6307952404022217,-0.10664378851652145","0.19638781249523163,0.7296832799911499,-0.1183655634522438","0.2129826694726944,0.7929118871688843,-0.12395825982093811","0.17287985980510712,0.4954218566417694,-0.07695828378200531","0.15653370320796967,0.6113795638084412,-0.09663067758083344","0.15937155485153198,0.6886987686157227,-0.10478457808494568","0.16873812675476074,0.7442439198493958,-0.10851078480482101"
0.5,"0.21869415044784546,0.3816257119178772,4.318243895795604e-07","0.27953246235847473,0.4181423783302307,-0.010423244908452034","0.3100254535675049,0.5160863995552063,-0.021014539524912834","0.31097036600112915,0.6166576743125916,-0.025190766900777817","0.3024243712425232,0.6829876899719238,-0.03032357059419155","0.272409588098526,0.5367104411125183,-0.06770408153533936","0.29441142082214355,0.6711848974227905,-0.08696155250072479","0.30833005905151367,0.7469044923782349,-0.09208056330680847","0.3205077052116394,0.8032249212265015,-0.09339703619480133","0.22874881327152252,0.5475480556488037,-0.06817002594470978","0.24001355469226837,0.7044100165367126,-0.0904776081442833","0.2537253201007843,0.7910962104797363,-0.09644252061843872","0.2680649757385254,0.8515626192092896,-0.09838731586933136","0.19484344124794006,0.5543732643127441,-0.06463039666414261","0.1912277638912201,0.6965736150741577,-0.08424937725067139","0.20418238639831543,0.7855387330055237,-0.0934211015701294","0.22056594491004944,0.8448656797409058,-0.09708133339881897","0.1722026914358139,0.553956151008606,-0.058781787753105164","0.16124998033046722,0.6650251746177673,-0.0721462145447731","0.1629495620727539,0.7355755567550659,-0.07541929930448532","0.17005927860736847,0.7897342443466187,-0.07575728744268417"
0.5,"0.22603574395179749,0.3813510835170746,3.378555391009286e-07","0.2845557630062103,0.4347700774669647,-0.006216605193912983","0.3112976551055908,0.5361236333847046,-0.015640893951058388","0.3112034499645233,0.6404628157615662,-0.019178036600351334","0.30338573455810547,0.7122237086296082,-0.022742927074432373","0.2737804055213928,0.5574045181274414,-0.0675654336810112","0.2920657694339752,0.6939669251441956,-0.08571264147758484","0.3037925064563751,0.769016444683075,-0.08619807660579681","0.31430962681770325,0.8198075890541077,-0.08305470645427704","0.22987475991249084,0.5671672224998474,-0.06761679798364639","0.23329229652881622,0.7300097942352295,-0.09037727117538452","0.24425490200519562,0.8149315714836121,-0.0892147421836853","0.25794684886932373,0.8604499101638794,-0.08485131710767746","0.1951996237039566,0.568440854549408,-0.06329868733882904","0.1823337972164154,0.7202411890029907,-0.08258337527513504","0.1936967521905899,0.7970277667045593,-0.08243509382009506","0.2113315463066101,0.8335522413253784,-0.07789022475481033","0.17179641127586365,0.5618438720703125,-0.05657864362001419","0.15424755215644836,0.6790580749511719,-0.06910615414381027","0.1563161313533783,0.7478213906288147,-0.06877673417329788","0.16736003756523132,0.7927011251449585,-0.06516765803098679"
0.5,"0.23188312351703644,0.3718891739845276,2.1659174365140643e-07","0.28812626004219055,0.4294610023498535,-0.007058639544993639","0.31683096289634705,0.5301077961921692,-0.01653098501265049","0.3182004690170288,0.6294840574264526,-0.021563276648521423","0.31161925196647644,0.6999485492706299,-0.026845432817935944","0.28065183758735657,0.5471938252449036,-0.05943414196372032","0.298961341381073,0.6881408095359802,-0.07912573963403702","0.31020495295524597,0.7638161778450012,-0.0820503979921341","0.3189827501773834,0.8142290115356445,-0.08042201399803162","0.23583945631980896,0.5568605661392212,-0.06123555451631546","0.24331945180892944,0.7211803197860718,-0.08407410979270935","0.2566441595554352,0.8067854642868042,-0.08541060239076614","0.2707882821559906,0.8566890358924866,-0.08288484066724777","0.2001713216304779,0.5597180128097534,-0.059979572892189026","0.19251438975334167,0.7106610536575317,-0.07958289235830307","0.20332567393779755,0.7847958207130432,-0.08182819932699203","0.21960623562335968,0.8240250945091248,-0.07899367809295654","0.17643886804580688,0.5534094572067261,-0.05699503794312477","0.16225175559520721,0.6737551689147949,-0.06803688406944275","0.1623363345861435,0.7403684258460999,-0.06775757670402527","0.1689419448375702,0.7835763096809387,-0.06484757363796234"
0.5,"0.2335764318704605,0.3696703314781189,1.891855845315149e-07","0.28805702924728394,0.4282360076904297,-0.005430379882454872","0.3153619170188904,0.524458646774292,-0.013701341114938259","0.3211086392402649,0.617781937122345,-0.017487099394202232","0.3205925524234772,0.6851345300674438,-0.02181287668645382","0.2821202576160431,0.5462428331375122,-0.06436718255281448","0.30547279119491577,0.6816813349723816,-0.08592476695775986","0.31788766384124756,0.7586305141448975,-0.08948729932308197","0.3278387188911438,0.8123922944068909,-0.08817669749259949","0.23933884501457214,0.5566635131835938,-0.06624040752649307","0.24914194643497467,0.7147005796432495,-0.09392286837100983","0.26414263248443604,0.803386926651001,-0.09740038961172104","0.28061580657958984,0.8571974635124207,-0.09591566771268845","0.20498940348625183,0.5605407953262329,-0.06437617540359497","0.19791384041309357,0.7056682109832764,-0.0881461575627327","0.20973801612854004,0.783951997756958,-0.09321068227291107","0.2270122915506363,0.8264724612236023,-0.09149189293384552","0.1822807490825653,0.5558293461799622,-0.06026535481214523","0.16794323921203613,0.6758677363395691,-0.07515345513820648","0.16837285459041595,0.746574342250824,-0.07824532687664032","0.1753353774547577,0.7940106987953186,-0.07730089873075485"
0.5,"0.23150227963924408,0.37975388765335083,2.1499432989458e-07","0.2867189049720764,0.4306710958480835,-0.00543269282206893","0.3166411817073822,0.5266504287719727,-0.0135874068364501","0.3243982195854187,0.6202869415283203,-0.01735931634902954","0.3249189555644989,0.6886680126190186,-0.021632861346006393","0.2852553129196167,0.5460500717163086,-0.0630086287856102","0.31014734506607056,0.6849455833435059,-0.08344961702823639","0.3233180046081543,0.7635281085968018,-0.08561493456363678","0.33356958627700806,0.8179610967636108,-0.08335275948047638","0.24156557023525238,0.5578959584236145,-0.06530704349279404","0.25382092595100403,0.7189147472381592,-0.09076520055532455","0.2696143090724945,0.8070319890975952,-0.09256734699010849","0.2862524688243866,0.8598339557647705,-0.09008669853210449","0.2065458446741104,0.5627387166023254,-0.06420198082923889","0.20158661901950836,0.7106416821479797,-0.08714563399553299","0.21442894637584686,0.791947066783905,-0.09208723157644272","0.2326374351978302,0.8373749256134033,-0.09053733944892883","0.18331405520439148,0.5588377714157104,-0.06078360602259636","0.17085406184196472,0.6808823347091675,-0.07532212883234024","0.17217379808425903,0.7528506517410278,-0.07808754593133926","0.18010354042053223,0.8008500337600708,-0.07705851644277573"
0.5,"0.23309791088104248,0.3828611671924591,2.518937378681585e-07","0.28751564025878906,0.43537360429763794,-0.00675954669713974","0.3173947036266327,0.5312279462814331,-0.015836570411920547","0.3243158161640167,0.6259511113166809,-0.020592892542481422","0.3251785337924957,0.6941112279891968,-0.026190508157014847","0.2869890034198761,0.5467443466186523,-0.06305532157421112","0.3121268153190613,0.6810608506202698,-0.0838044211268425","0.32433369755744934,0.7587396502494812,-0.08764857053756714","0.3337070941925049,0.8144999742507935,-0.08716022968292236","0.24403029680252075,0.558571994304657,-0.06571884453296661","0.25635862350463867,0.7167359590530396,-0.0898992046713829","0.27004653215408325,0.8048858642578125,-0.09367503970861435","0.28540703654289246,0.8604881167411804,-0.0937117338180542","0.20925237238407135,0.5643135905265808,-0.06511532515287399","0.2031414806842804,0.7114178538322449,-0.08685100078582764","0.2149042785167694,0.791873574256897,-0.09370330721139908","0.233122318983078,0.8368499279022217,-0.0947045162320137","0.18555594980716705,0.5622184872627258,-0.06248971447348595","0.17232999205589294,0.6807859539985657,-0.07733781635761261","0.17297211289405823,0.7514219284057617,-0.08170970529317856","0.18092869222164154,0.7988137006759644,-0.08253878355026245"
0.5,"0.2412893921136856,0.3712012767791748,2.6766744554151956e-07","0.29399168491363525,0.42907580733299255,-0.008086133748292923","0.3200119137763977,0.5207412242889404,-0.01842718943953514","0.3228100538253784,0.6107116341590881,-0.024015182629227638","0.31994619965553284,0.6751748919487,-0.030072912573814392","0.29337313771247864,0.5209129452705383,-0.06886398047208786","0.3115800619125366,0.6578329205513,-0.09182410687208176","0.32070404291152954,0.7394776940345764,-0.09795652329921722","0.32808834314346313,0.7997205257415771,-0.099375419318676","0.24906861782073975,0.5262093544006348,-0.07155479490756989","0.2537555992603302,0.677592396736145,-0.09712845087051392","0.2648365795612335,0.769859790802002,-0.10293194651603699","0.278053879737854,0.8289465308189392,-0.10541604459285736","0.21290767192840576,0.5308824777603149,-0.07082552462816238","0.2015800178050995,0.6698866486549377,-0.0937085747718811","0.211260125041008,0.7594372630119324,-0.10279972106218338","0.226820170879364,0.8135889768600464,-0.10610559582710266","0.18809014558792114,0.532668948173523,-0.06820075958967209","0.1706785410642624,0.6463064551353455,-0.08583646267652512","0.17198136448860168,0.7187235355377197,-0.09308148920536041","0.18095329403877258,0.7697141170501709,-0.09622625261545181"
0.5,"0.2549929916858673,0.3602554202079773,3.603034031129937e-07","0.2998989224433899,0.4320369362831116,-0.020787231624126434","0.31475830078125,0.5312047600746155,-0.037833794951438904","0.3125602602958679,0.6193421483039856,-0.048734962940216064","0.30799782276153564,0.6827105283737183,-0.05963345989584923","0.3026193380355835,0.4832693934440613,-0.08097313344478607","0.3071257174015045,0.5972481369972229,-0.11166251450777054","0.3060589134693146,0.6777890920639038,-0.12579579651355743","0.3056543171405792,0.7455146908760071,-0.1341736614704132","0.2574028968811035,0.4745508134365082,-0.08110836148262024","0.25238409638404846,0.5873652696609497,-0.11121916770935059","0.25217726826667786,0.6748108863830566,-0.12154726684093475","0.2560282349586487,0.7452734708786011,-0.1292884349822998","0.21633373200893402,0.4732327461242676,-0.0795021504163742","0.19996483623981476,0.5826097130775452,-0.10597182810306549","0.19838671386241913,0.6714273691177368,-0.11592373996973038","0.20444320142269135,0.7392787933349609,-0.12161742895841599","0.18515799939632416,0.47771844267845154,-0.07781170308589935","0.16068756580352783,0.5682615637779236,-0.09996788948774338","0.15568315982818604,0.6359726190567017,-0.11029607057571411","0.15746894478797913,0.6934061646461487,-0.11688881367444992"
0.5,"0.2633000910282135,0.434572696685791,4.0274372281601245e-07","0.29896092414855957,0.4766988456249237,-0.030797384679317474","0.3117724657058716,0.5408527851104736,-0.051000092178583145","0.29853302240371704,0.6114111542701721,-0.06314365565776825","0.27751994132995605,0.667269229888916,-0.0736839771270752","0.3083060085773468,0.41614776849746704,-0.08339806646108627","0.30492615699768066,0.5034261345863342,-0.11133294552564621","0.29481983184814453,0.5800142884254456,-0.12421080470085144","0.2867867946624756,0.6418858766555786,-0.13290159404277802","0.2658798098564148,0.3980778455734253,-0.07842186093330383","0.24761644005775452,0.47797930240631104,-0.10510784387588501","0.23315759003162384,0.5588398575782776,-0.11166057735681534","0.2247704267501831,0.6231740117073059,-0.11855172365903854","0.22846528887748718,0.39605703949928284,-0.07293403893709183","0.20306815207004547,0.4637954533100128,-0.09964483976364136","0.1855095475912094,0.5389198660850525,-0.10507433116436005","0.1768486499786377,0.5927114486694336,-0.10809766501188278","0.2008950263261795,0.4048113226890564,-0.06854242086410522","0.1718432605266571,0.45425450801849365,-0.09105907380580902","0.1586715430021286,0.5100054144859314,-0.09946858882904053","0.1515350341796875,0.5567141175270081,-0.10578645020723343"
0.5,"0.2713901698589325,0.49819621443748474,9.028955361145563e-08","0.29475003480911255,0.5289748907089233,-0.036485705524683","0.31822821497917175,0.5517846345901489,-0.06624981760978699","0.2994423806667328,0.5858631730079651,-0.09246745705604553","0.2686440646648407,0.6059268116950989,-0.12045503407716751","0.31427663564682007,0.438012957572937,-0.06725569814443588","0.30221641063690186,0.37923139333724976,-0.10357075929641724","0.2726980447769165,0.4061726927757263,-0.12506245076656342","0.2524065375328064,0.44999685883522034,-0.13649030029773712","0.2835208475589752,0.4024769365787506,-0.0661102682352066","0.290085107088089,0.3243248760700226,-0.10172276943922043","0.2643771767616272,0.3699384033679962,-0.11567825078964233","0.24379359185695648,0.4238535463809967,-0.1209421381354332","0.2513391971588135,0.39345577359199524,-0.06738165766000748","0.25104331970214844,0.3299165964126587,-0.10212662070989609","0.22794607281684875,0.37438157200813293,-0.11188731342554092","0.2080368995666504,0.42289796471595764,-0.1135953739285469","0.21728667616844177,0.4019140601158142,-0.07007816433906555","0.19259044528007507,0.3791632056236267,-0.09953282028436661","0.17332211136817932,0.41127631068229675,-0.10825058817863464","0.15989147126674652,0.44072040915489197,-0.11111670732498169"
