gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.5228968858718872,0.3722822070121765,8.709789511840427e-08","0.5288515090942383,0.4640440344810486,-0.010532072745263577","0.5547299385070801,0.5495573878288269,-0.0119760911911726","0.5791373252868652,0.618901252746582,-0.01566363126039505","0.6068426966667175,0.6561689972877502,-0.018888289108872414","0.5930915474891663,0.5397008657455444,0.011756114661693573","0.6146336197853088,0.5934145450592041,-0.001595758949406445","0.6062884330749512,0.6134520173072815,-0.015342313796281815","0.5964702367782593,0.6156968474388123,-0.023368388414382935","0.606525182723999,0.5113630294799805,0.009509292431175709","0.6399286985397339,0.5677443146705627,-0.007208149414509535","0.6200048327445984,0.5874704122543335,-0.022078340873122215","0.596220850944519,0.5824208855628967,-0.0292161013931036","0.6162324547767639,0.47328275442123413,0.003736468032002449","0.6493405103683472,0.5223383903503418,-0.013551789335906506","0.6275941133499146,0.5454319715499878,-0.02231975644826889","0.6018079519271851,0.5410440564155579,-0.024206480011343956","0.6231775879859924,0.42553967237472534,-0.0033613613341003656","0.646574079990387,0.47734448313713074,-0.017364010214805603","0.6332286596298218,0.506790041923523,-0.022737035527825356","0.6135532259941101,0.5134760141372681,-0.02420000545680523"
0.5,"0.5276453495025635,0.37407365441322327,9.904223929879663e-08","0.5317398309707642,0.46597903966903687,-0.009790933690965176","0.5552523732185364,0.5534932613372803,-0.01100247260183096","0.5779823064804077,0.6253365278244019,-0.0148385688662529","0.6056923866271973,0.6631785035133362,-0.018062924966216087","0.595042884349823,0.5445077419281006,0.015199349261820316","0.6137715578079224,0.5967040061950684,0.0023670548107475042","0.6046017408370972,0.610634982585907,-0.01148162316530943","0.5947980880737305,0.6082775592803955,-0.019561998546123505","0.6089307069778442,0.5187348127365112,0.012551878578960896","0.6393582224845886,0.576801061630249,-0.003790536429733038","0.6193090081214905,0.5962130427360535,-0.018137775361537933","0.5949786901473999,0.5919901132583618,-0.024658415466547012","0.6194103956222534,0.4831049144268036,0.006135402247309685","0.6515341401100159,0.5361019968986511,-0.0107114901766181","0.6287652850151062,0.5572544932365417,-0.018374493345618248","0.6022916436195374,0.5528016686439514,-0.019285157322883606","0.6272163987159729,0.43739208579063416,-0.001733393408358097","0.649370551109314,0.49094367027282715,-0.015127633698284626","0.6351803541183472,0.518076479434967,-0.019469499588012695","0.6149128675460815,0.5237563252449036,-0.01999475061893463"
0.5,"0.5335137844085693,0.379583477973938,8.521281813500536e-08","0.5358679890632629,0.47275060415267944,-0.009612798690795898","0.5573549270629883,0.5609568953514099,-0.01096104271709919","0.5778510570526123,0.6335794925689697,-0.014782113954424858","0.6038253307342529,0.6746467351913452,-0.017898544669151306","0.5961971879005432,0.5515755414962769,0.013420041650533676","0.6128670573234558,0.605649471282959,-0.0006291674799285829","0.6014311909675598,0.6172282695770264,-0.014926311559975147","0.5909839272499084,0.6120792031288147,-0.023055538535118103","0.6104304194450378,0.526743471622467,0.01074316818267107","0.6402815580368042,0.5861735343933105,-0.006282344460487366","0.6198519468307495,0.6043983697891235,-0.020544592291116714","0.5967369079589844,0.5990491509437561,-0.027110643684864044","0.6216208934783936,0.4921693503856659,0.004320350009948015","0.6536017656326294,0.5463286638259888,-0.013106320984661579","0.6300041079521179,0.567050576210022,-0.020758092403411865","0.6041861772537231,0.5629987716674805,-0.02174186520278454","0.6305698156356812,0.4481562376022339,-0.003471258794888854","0.6508923768997192,0.5018952488899231,-0.01738727279007435","0.6358747482299805,0.5290518403053284,-0.02219213731586933","0.6162610054016113,0.5361116528511047,-0.023109039291739464"
0.5,"0.5395744442939758,0.3855744004249573,1.0743592326889484e-07","0.540123701095581,0.47871899604797363,-0.010062146931886673","0.5598646998405457,0.5682947039604187,-0.011706743389368057","0.5783821940422058,0.6412102580070496,-0.015649845823645592","0.6032584309577942,0.6828931570053101,-0.01899832859635353","0.5998452305793762,0.5591654777526855,0.012404682114720345","0.6146180629730225,0.6116423606872559,-0.002148332539945841","0.6023026704788208,0.625268280506134,-0.0168392825871706","0.5904144048690796,0.6218338012695312,-0.025117695331573486","0.6141783595085144,0.5352562665939331,0.009802951477468014","0.6431047916412354,0.5963954925537109,-0.007587222382426262","0.6230864524841309,0.6152405738830566,-0.022174950689077377","0.5996959805488586,0.6101605296134949,-0.02884257584810257","0.6255002617835999,0.5017569065093994,0.0034699486568570137","0.6557623147964478,0.5578423738479614,-0.014142673462629318","0.6324288249015808,0.5790110230445862,-0.02202455699443817","0.6066782474517822,0.575373649597168,-0.023106975480914116","0.634584367275238,0.45821285247802734,-0.004258694127202034","0.653732180595398,0.5128234028816223,-0.018291059881448746","0.6384701132774353,0.5393363833427429,-0.02305164933204651","0.6187368631362915,0.5457863807678223,-0.02387263812124729"
0.5,"0.5468034744262695,0.38926881551742554,1.010582053595499e-07","0.5453929305076599,0.48368892073631287,-0.009582554921507835","0.5635011792182922,0.5734332799911499,-0.01129744853824377","0.5808165669441223,0.647015392780304,-0.015639834105968475","0.6049718856811523,0.6912009716033936,-0.019434604793787003","0.6044079065322876,0.5651852488517761,0.012554378248751163","0.6191341280937195,0.6202635765075684,-0.0030592381954193115","0.6048848628997803,0.6318318843841553,-0.01849418692290783","0.5916121602058411,0.6266895532608032,-0.027125898748636246","0.6186345219612122,0.5425189137458801,0.009367572143673897","0.6458389163017273,0.6063984036445618,-0.009325354360044003","0.6242071986198425,0.6244817972183228,-0.02490609511733055","0.5996263027191162,0.6190497279167175,-0.03203965350985527","0.6301448345184326,0.5104526877403259,0.00240119150839746","0.659185528755188,0.5676037669181824,-0.01596476137638092","0.635042667388916,0.5885173082351685,-0.02464592270553112","0.6085542440414429,0.5850938558578491,-0.026106931269168854","0.6396765112876892,0.468484103679657,-0.005934340413659811","0.6582061052322388,0.5223188996315002,-0.020354192703962326","0.6424384117126465,0.5485860109329224,-0.025664927437901497","0.6219444274902344,0.5552363991737366,-0.02682199515402317"
0.5,"0.5540990233421326,0.3945026397705078,9.984083959579948e-08","0.5516161322593689,0.4889604151248932,-0.008832648396492004","0.5685415267944336,0.5780364871025085,-0.010028696618974209","0.5844423770904541,0.6516246199607849,-0.014025406911969185","0.6073926687240601,0.6961846351623535,-0.017432870343327522","0.6083407402038574,0.5734976530075073,0.014393079094588757","0.6226264238357544,0.627792477607727,-0.0006872455705888569","0.6097530126571655,0.6382440328598022,-0.0160535778850317","0.59779953956604,0.6316981911659241,-0.024577561765909195","0.6230913996696472,0.5516428351402283,0.011196548119187355","0.6499527096748352,0.6149662733078003,-0.006926034111529589","0.6295822262763977,0.6303442716598511,-0.02260555885732174","0.6059725284576416,0.6223137378692627,-0.029714547097682953","0.6351376175880432,0.52019864320755,0.004263436887413263","0.6638662815093994,0.5768831372261047,-0.013198650442063808","0.6407126188278198,0.5959329605102539,-0.021890712901949883","0.6147439479827881,0.5907800197601318,-0.023406216874718666","0.6451255679130554,0.4791749119758606,-0.004026972688734531","0.6633204817771912,0.5323519706726074,-0.017655445262789726","0.6476726531982422,0.5573849081993103,-0.022807735949754715","0.6267215609550476,0.5630464553833008,-0.023846302181482315"
0.5,"0.561346173286438,0.398545503616333,1.4098344536250806e-07","0.5575486421585083,0.4921172261238098,-0.009177735075354576","0.5738818049430847,0.582285463809967,-0.01022428460419178","0.588824987411499,0.6562368273735046,-0.014007773250341415","0.6107158660888672,0.7008894681930542,-0.01734021306037903","0.6143249869346619,0.5757449865341187,0.01487235352396965","0.6291118860244751,0.6289687156677246,0.001144757610745728","0.61795973777771,0.6454324126243591,-0.013567893765866756","0.6064154505729675,0.6441673040390015,-0.02203955315053463","0.6295787692070007,0.5551571846008301,0.01190612930804491","0.6560125946998596,0.6185691356658936,-0.005400837864726782","0.6366899013519287,0.6370782852172852,-0.021720511838793755","0.6134123206138611,0.6299987435340881,-0.029683424159884453","0.6421895623207092,0.5253525972366333,0.005245918873697519","0.6698859333992004,0.5832896828651428,-0.011694722808897495","0.6479153037071228,0.6044833064079285,-0.02205817401409149","0.6219912767410278,0.5988463163375854,-0.025106070563197136","0.6529409289360046,0.4861370921134949,-0.0027778982184827328","0.669804036617279,0.5410959124565125,-0.016459453850984573","0.6547319889068604,0.567538857460022,-0.023151306435465813","0.6334692239761353,0.5729933381080627,-0.025624437257647514"
0.5,"0.5681495070457458,0.4016398787498474,1.3010243549160805e-07","0.5633640885353088,0.49660271406173706,-0.008759651333093643","0.5788064002990723,0.5866326689720154,-0.009740598499774933","0.5936211943626404,0.6597409248352051,-0.013583828695118427","0.6155780553817749,0.7055198550224304,-0.016954492777585983","0.6209555864334106,0.5803602933883667,0.015342829748988152","0.6371000409126282,0.6360717415809631,0.0016252158675342798","0.6228138208389282,0.651238739490509,-0.012960167601704597","0.6088294386863708,0.6487880349159241,-0.02137867920100689","0.635745644569397,0.5602072477340698,0.012160314247012138","0.661825954914093,0.6253090500831604,-0.005214822478592396","0.640075147151947,0.6430928707122803,-0.02158784121274948","0.6159659624099731,0.6361404657363892,-0.029553592205047607","0.6481361985206604,0.5308732390403748,0.005295558366924524","0.6759655475616455,0.5919971466064453,-0.011744084767997265","0.6518778800964355,0.614042341709137,-0.02189958654344082","0.6252536177635193,0.6094096302986145,-0.024800904095172882","0.6586339473724365,0.49234551191329956,-0.002891039941459894","0.6749705076217651,0.5490743517875671,-0.0169876329600811","0.6585986614227295,0.5761144161224365,-0.023709796369075775","0.637043297290802,0.5823944807052612,-0.026095619425177574"
0.5,"0.5739291906356812,0.40404069423675537,1.1961502366375498e-07","0.5686194896697998,0.5004607439041138,-0.007716273423284292","0.5830059051513672,0.5908582806587219,-0.008096457459032536","0.5965995788574219,0.6651291847229004,-0.011729625053703785","0.6175870299339294,0.7117941379547119,-0.015025065280497074","0.623633623123169,0.5870345830917358,0.017494814470410347","0.6389043927192688,0.6436963677406311,0.004323085304349661","0.6252013444900513,0.6589246988296509,-0.01036038063466549","0.6122451424598694,0.6578978896141052,-0.01911761611700058","0.6387848258018494,0.5673980116844177,0.013657542876899242","0.663845956325531,0.6338375806808472,-0.0036603761836886406","0.6416178345680237,0.6505997180938721,-0.020593248307704926","0.6172776818275452,0.6432079672813416,-0.02899019978940487","0.6517310738563538,0.5383661389350891,0.0061886971816420555","0.6784322261810303,0.5998216271400452,-0.010711162351071835","0.6537050008773804,0.6209890246391296,-0.021168235689401627","0.6268488168716431,0.6154512166976929,-0.024275116622447968","0.6629321575164795,0.5005134344100952,-0.0025633503682911396","0.6790593266487122,0.5585047602653503,-0.016249768435955048","0.6621875762939453,0.5848889946937561,-0.02277003414928913","0.640182614326477,0.5905032157897949,-0.02509765699505806"
0.5,"0.5810235738754272,0.40924108028411865,1.3328235581866466e-07","0.573910117149353,0.5056239366531372,-0.007582361344248056","0.5862303972244263,0.5958003997802734,-0.008141553960740566","0.5985735654830933,0.6696918606758118,-0.011912246234714985","0.6195425987243652,0.7153717279434204,-0.015524089336395264","0.6283933520317078,0.5931751132011414,0.016452452167868614","0.64430171251297,0.648973822593689,0.0035457517951726913","0.6304590702056885,0.6658610701560974,-0.010969296097755432","0.617046058177948,0.6672871708869934,-0.01978304423391819","0.6431614756584167,0.5739161372184753,0.01248396746814251","0.6685906648635864,0.6400417685508728,-0.004713314585387707","0.6463919878005981,0.6568813920021057,-0.021496353670954704","0.6218442320823669,0.649817943572998,-0.029862308874726295","0.6559816002845764,0.5458713173866272,0.005045495927333832","0.6831468939781189,0.6078643798828125,-0.011669807136058807","0.6584764719009399,0.6290075778961182,-0.021869277581572533","0.6315810084342957,0.6236083507537842,-0.02493504248559475","0.66719651222229,0.5087945461273193,-0.003660227870568633","0.6830665469169617,0.5672670006752014,-0.017262807115912437","0.6659597158432007,0.5928031802177429,-0.0235673226416111","0.6438071131706238,0.5969235897064209,-0.02579588070511818"
0.5,"0.5856568813323975,0.41468286514282227,1.4313106078134297e-07","0.5777525305747986,0.5100811719894409,-0.007965791039168835","0.5885043740272522,0.60130774974823,-0.008092666044831276","0.6007028818130493,0.673736572265625,-0.011097578331828117","0.6209415793418884,0.7176880240440369,-0.013789281249046326","0.6305568814277649,0.6001359820365906,0.01575676165521145","0.6445527076721191,0.6539846658706665,0.003357060719281435","0.6322189569473267,0.6725252866744995,-0.010537366382777691","0.6208028793334961,0.6781632900238037,-0.01919577270746231","0.6458650827407837,0.5825561285018921,0.012202191166579723","0.6698402762413025,0.648113489151001,-0.004959677811712027","0.6500165462493896,0.6666449308395386,-0.021089104935526848","0.6272061467170715,0.6622458100318909,-0.029003212228417397","0.6592588424682617,0.5555832982063293,0.005178925581276417","0.6857528686523438,0.6177063584327698,-0.011970192193984985","0.6620774269104004,0.6396321654319763,-0.0219796821475029","0.6355926990509033,0.6366328001022339,-0.024793533608317375","0.6711500287055969,0.5191038846969604,-0.003134039929136634","0.6857708096504211,0.5772610306739807,-0.01733836904168129","0.6691505908966064,0.6034398078918457,-0.023928552865982056","0.647102415561676,0.6100188493728638,-0.02622172236442566"
0.5,"0.5889188647270203,0.42032307386398315,1.3998443648688408e-07","0.5795324444770813,0.5127508044242859,-0.008527982048690319","0.5904318690299988,0.6050782203674316,-0.009010004810988903","0.6016364097595215,0.6790682673454285,-0.01219852827489376","0.6203193664550781,0.7261719703674316,-0.015103406272828579","0.6319491863250732,0.6066979169845581,0.013546536676585674","0.6439969539642334,0.6629372239112854,0.00019024312496185303","0.6301566362380981,0.6804799437522888,-0.013751735910773277","0.6172332167625427,0.6842764616012573,-0.02220487967133522","0.6477667689323425,0.5897148251533508,0.010009965859353542","0.6700209379196167,0.658327579498291,-0.007965223863720894","0.6489972472190857,0.676138162612915,-0.023740794509649277","0.6251073479652405,0.6707982420921326,-0.031167717650532722","0.6617726683616638,0.5628575086593628,0.002984835999086499","0.6868985295295715,0.6271873712539673,-0.014796308241784573","0.6628552675247192,0.6484521627426147,-0.024441087618470192","0.636198878288269,0.6454858779907227,-0.02687147818505764","0.674590528011322,0.5260973572731018,-0.005351806525141001","0.6884135603904724,0.5852307677268982,-0.02013840712606907","0.6713168621063232,0.6119730472564697,-0.026688145473599434","0.649096667766571,0.6195986866950989,-0.028822213411331177"
