gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.4667551517486572,0.5324461460113525,-5.503712685595019e-08","0.461626261472702,0.5205717086791992,-0.0172505658119916","0.4466384649276733,0.516994833946228,-0.0252823326736688","0.4276282489299774,0.5253034830093384,-0.0309444162994623","0.4126971662044525,0.5319591164588928,-0.0351074635982513","0.4352038502693176,0.4636358916759491,-0.0141982669010758","0.41266930103302,0.4532585740089416,-0.0251349844038486","0.4066929519176483,0.4758208692073822,-0.0338142402470111","0.407317578792572,0.4966666102409363,-0.038381427526474","0.4256379604339599,0.4733555316925049,-0.0090087344869971","0.4015928506851196,0.4514268040657043,-0.0195350926369428","0.3955003023147583,0.4696473181247711,-0.0269456561654806","0.3967673182487488,0.4867339432239532,-0.0300448443740606","0.4196941554546356,0.4873991310596466,-0.0056134182959795","0.399515688419342,0.476864755153656,-0.0145093947649002","0.3973174691200256,0.4965893030166626,-0.0198923908174037","0.4014278948307037,0.5128326416015625,-0.0214076712727546","0.4177388548851013,0.5026149749755859,-0.0035942916292697","0.4038607180118561,0.5006324648857117,-0.0101579744368791","0.4015999734401703,0.5128915309906006,-0.0132042579352855","0.404744952917099,0.5249442458152771,-0.0138846663758158"
0.25,"0.4626321792602539,0.5331459641456604,-4.301976019860376e-08","0.4622194170951843,0.523356020450592,-0.0192575585097074","0.4515593647956848,0.5194164514541626,-0.0293495766818523","0.4349276423454284,0.5266351699829102,-0.0371416248381137","0.4206490218639374,0.5319352746009827,-0.04355064406991","0.4350443482398987,0.4658422768115997,-0.0185722205787897","0.415383368730545,0.4537595808506012,-0.0314272828400135","0.4100716412067413,0.4754693806171417,-0.040881622582674","0.4119874835014343,0.4949030578136444,-0.0459462478756904","0.423878937959671,0.4743554592132568,-0.0140914982184767","0.4013405442237854,0.4494377374649048,-0.0264283139258623","0.395751416683197,0.4692999720573425,-0.0342612229287624","0.3981265425682068,0.4860478043556213,-0.0375198647379875","0.416854053735733,0.4886022806167602,-0.0114868078380823","0.3971779346466064,0.4742870628833771,-0.0223845206201076","0.3960751593112945,0.4953763782978058,-0.0279910117387771","0.4023417830467224,0.5110764503479004,-0.0294128432869911","0.4140430092811584,0.5052295923233032,-0.0104123810306191","0.3994845747947693,0.5024494528770447,-0.0182829536497592","0.3975323438644409,0.5143815875053406,-0.0215403214097023","0.4026606380939483,0.524834156036377,-0.0223259218037128"
0.25,"0.4580043256282806,0.5378746390342712,-4.8896549031951515e-08","0.460780531167984,0.524277925491333,-0.0181259848177433","0.4530456066131592,0.5193796157836914,-0.0284650716930627","0.4377598166465759,0.5260453224182129,-0.036812175065279","0.4242981076240539,0.5319240093231201,-0.0438736043870449","0.4344018697738647,0.4688223004341125,-0.0186101756989955","0.4190855324268341,0.4558184742927551,-0.0319675989449024","0.4139431118965149,0.4777810573577881,-0.0414884202182292","0.4160449802875519,0.4952439367771148,-0.0468059368431568","0.4223212301731109,0.4764873683452606,-0.0154846040531992","0.4027965366840362,0.4486942589282989,-0.0293415915220975","0.3973282277584076,0.4705393612384796,-0.0371701382100582","0.4011073410511017,0.4882750809192657,-0.040001306682825","0.4151768982410431,0.490979790687561,-0.0141588132828474","0.3976365625858307,0.4743680357933044,-0.0253450833261013","0.396102637052536,0.4932143092155456,-0.0305005684494972","0.4032078087329864,0.5072585344314575,-0.0315974913537502","0.4126934707164764,0.5086527466773987,-0.0143323438242077","0.3991907238960266,0.5065165758132935,-0.02159970626235","0.3973172605037689,0.5170574188232422,-0.0244486071169376","0.4036186337471008,0.5260554552078247,-0.025075577199459"
0.25,"0.4548952877521515,0.5423007011413574,-4.3625622225818006e-08","0.4614996612071991,0.5292515754699707,-0.015838099643588","0.4576736390590668,0.5205289721488953,-0.0258432477712631","0.4446857571601867,0.5252939462661743,-0.0343245491385459","0.4310734570026397,0.5321651697158813,-0.0415703989565372","0.4360138773918152,0.4707662165164947,-0.0187161676585674","0.4244124293327331,0.4534991979598999,-0.032187320291996","0.4224365353584289,0.473875492811203,-0.0407651923596859","0.426080584526062,0.4919517934322357,-0.0451753288507461","0.423033207654953,0.4809358119964599,-0.0168545003980398","0.4036791622638702,0.4509124159812927,-0.030877498909831","0.4012457430362701,0.4691949188709259,-0.0370625928044319","0.4069351851940155,0.4854638278484344,-0.0384248457849025","0.415922999382019,0.4971297085285187,-0.0165266636759042","0.398234099149704,0.4828647375106811,-0.0276919063180685","0.4000442624092102,0.4990399181842804,-0.0305089764297008","0.4083312153816223,0.5105856657028198,-0.0296684578061103","0.4140582084655761,0.5173481106758118,-0.0175089817494153","0.3993405699729919,0.5158132910728455,-0.0241573303937912","0.3992337882518768,0.5233726501464844,-0.0251408759504556","0.4066226482391357,0.5297321081161499,-0.0242237858474254"
0.25,"0.4543028175830841,0.5462949275970459,-7.338942964452144e-08","0.4607697129249573,0.5313396453857422,-0.0123332273215055","0.4588237106800079,0.5192726254463196,-0.0208127871155738","0.4484168589115143,0.5243750810623169,-0.028706619516015","0.4368630647659302,0.5340491533279419,-0.0359285585582256","0.438590794801712,0.4703120291233063,-0.0139537192881107","0.4297977089881897,0.4527333676815033,-0.026620727032423","0.4311279952526092,0.4729533195495605,-0.0356011800467968","0.4358306229114532,0.4909111559391022,-0.0404846034944057","0.4257519841194153,0.4808434247970581,-0.0140018546953797","0.4081402122974396,0.450293481349945,-0.025730587542057","0.4094877541065216,0.4678526520729065,-0.0317641012370586","0.4169262945652008,0.4825433790683746,-0.0337552018463611","0.4182564914226532,0.4974712431430816,-0.0154339950531721","0.4003139734268188,0.4776268601417541,-0.0249922052025795","0.4050498902797699,0.4941712617874145,-0.0272260289639234","0.4143935739994049,0.5056912899017334,-0.0267425179481506","0.4155193865299225,0.5193353891372681,-0.0179715901613235","0.4014232158660888,0.5155603885650635,-0.0243407171219587","0.4046403467655182,0.5246396064758301,-0.0247479975223541","0.4133320152759552,0.5312201976776123,-0.0238267891108989"
0.25,"0.4532971382141113,0.5512624979019165,-6.491408299780232e-08","0.4600990712642669,0.5322992205619812,-0.0100477095693349","0.4593854546546936,0.5162808299064636,-0.0173891261219978","0.4524603188037872,0.5208815336227417,-0.0246305540204048","0.4453135430812835,0.5323562026023865,-0.0313017927110195","0.4401642382144928,0.4711940884590149,-0.0110798934474587","0.4338175356388092,0.4514195024967193,-0.0235830545425415","0.4372714161872864,0.471390813589096,-0.0321401394903659","0.4420955777168274,0.489715963602066,-0.0363680571317672","0.4277097880840301,0.4829678535461426,-0.0121465222910046","0.4120739102363586,0.4494214653968811,-0.023501306772232","0.4160379767417907,0.4667192697525024,-0.0286486260592937","0.4238342940807342,0.483093649148941,-0.0296208672225475","0.4196812510490417,0.5003463625907898,-0.0145709952339529","0.4034512042999267,0.4765209555625915,-0.0241547152400016","0.4110520184040069,0.4944857060909271,-0.0250109266489744","0.4204897880554199,0.5081557631492615,-0.0230410639196634","0.4160859286785126,0.5230140089988708,-0.0179449431598186","0.4025046527385711,0.5168603658676147,-0.024278525263071","0.4081212282180786,0.5246403217315674,-0.0235069468617439","0.4169512093067169,0.5300338268280029,-0.0213302299380302"
0.25,"0.4527358412742615,0.5550141930580139,-7.280748803850656e-08","0.4599843323230743,0.535800039768219,-0.0091943452134728","0.460191547870636,0.5127853155136108,-0.0156483333557844","0.4539646208286285,0.5040470957756042,-0.0220046918839216","0.4468876719474792,0.5012747645378113,-0.0273964889347553","0.441921979188919,0.4712972044944763,-0.0100155090913176","0.4381555914878845,0.4487842917442322,-0.02281972207129","0.4442698061466217,0.4665888547897339,-0.030890317633748","0.4496855735778808,0.4855356812477112,-0.034263364970684","0.4295186996459961,0.4833672642707824,-0.0110848238691687","0.4146927297115326,0.4491485357284546,-0.0228044278919696","0.4214788377285003,0.4653773903846741,-0.0269122291356325","0.4297062754631042,0.482963353395462,-0.0267060361802577","0.4216677546501159,0.50145423412323,-0.0135852685198187","0.4064153432846069,0.4769472777843475,-0.0241798888891935","0.4164423942565918,0.4923809468746185,-0.0242769978940486","0.4262768030166626,0.5055356025695801,-0.0213232487440109","0.4180543422698974,0.5250817537307739,-0.0168632958084344","0.4063894152641296,0.518798291683197,-0.024244325235486","0.4129800498485565,0.5252259969711304,-0.0234685149043798","0.4207343459129333,0.5306922793388367,-0.0208581741899251"
0.25,"0.4521547555923462,0.5626688599586487,-2.7923139356289542e-08","0.4588217735290527,0.5465698838233948,-0.009293251670897","0.4622054994106293,0.5275641083717346,-0.018007542937994","0.4638298749923706,0.5261009931564331,-0.0268659368157386","0.4634804129600525,0.5293788909912109,-0.0351155214011669","0.4484224915504455,0.4758577346801758,-0.0129577610641717","0.4463099539279938,0.4490267038345337,-0.0269849169999361","0.4534212946891784,0.4649369716644287,-0.0361833050847053","0.4591181874275207,0.4840104877948761,-0.0403141155838966","0.4359886944293976,0.4880136847496032,-0.0149359982460737","0.4210405349731445,0.4503207504749298,-0.0277592334896326","0.4298545122146606,0.4637215137481689,-0.0330321937799453","0.4393399953842163,0.4809263050556183,-0.0338140726089477","0.4270181953907013,0.506186306476593,-0.0181835442781448","0.4123148620128631,0.4767622947692871,-0.0296510718762874","0.4244300425052643,0.4907625615596771,-0.0307261981070041","0.4348325133323669,0.5042857527732849,-0.0284793283790349","0.4216778874397278,0.5300609469413757,-0.0221556983888149","0.4120127856731415,0.5188391804695129,-0.0304080992937088","0.4210911691188812,0.5270487070083618,-0.0298385340720415","0.4301226437091827,0.535842776298523,-0.0273931603878736"
0.25,"0.4498420059680938,0.5673647522926331,9.441227355466708e-09","0.4588993489742279,0.5487515926361084,-0.0065254517830908","0.4648534953594208,0.5302053689956665,-0.0145088098943233","0.4696872532367706,0.5254279971122742,-0.0232943017035722","0.4723525941371918,0.5279812216758728,-0.031690027564764","0.4512933492660522,0.481260746717453,-0.0115553308278322","0.4525480270385742,0.4489386677742004,-0.0263641104102134","0.4619836807250976,0.4623116254806518,-0.0357982143759727","0.4678416550159454,0.4818041920661926,-0.0397948920726776","0.4396359920501709,0.4914561510086059,-0.0151664344593882","0.4270776510238647,0.4491357207298279,-0.0283272136002779","0.4376324117183685,0.4608035385608673,-0.0337804071605205","0.4472474455833435,0.4781869351863861,-0.0348245501518249","0.4306778609752655,0.5098643898963928,-0.0199627242982387","0.4187618792057037,0.4780512452125549,-0.0317414514720439","0.4320815801620483,0.4897432923316955,-0.033802255988121","0.4429994821548462,0.5019643306732178,-0.032327152788639","0.4252135455608368,0.5339674353599548,-0.0252212192863225","0.4190784096717834,0.5207254886627197,-0.033611461520195","0.4295814335346222,0.5258859395980835,-0.03402691334486","0.4393178522586822,0.5324033498764038,-0.0324711762368679"
0.25,"0.4460650682449341,0.5699747204780579,3.5498061379257706e-08","0.4573524594306946,0.5496160984039307,-0.0049008233472704","0.4645793437957763,0.5305768847465515,-0.0119114713743329","0.4715050756931305,0.5245673060417175,-0.02004861459136","0.4788937568664551,0.5248911380767822,-0.027802899479866","0.4527169167995453,0.4814875721931457,-0.0092118484899401","0.4575712084770202,0.4483414590358734,-0.0231320671737194","0.4681395888328552,0.4612669050693512,-0.0320556052029132","0.4751371443271637,0.4803616106510162,-0.0359574258327484","0.4414986968040466,0.4891920983791351,-0.0134370867162942","0.4334771633148193,0.4474973082542419,-0.0258578211069107","0.4447568655014038,0.4592772126197815,-0.0312119163572788","0.4540948867797851,0.4768644273281097,-0.032498575747013","0.4326017498970032,0.5064125657081604,-0.0187990069389343","0.4255861639976501,0.4760834574699402,-0.0306335147470235","0.4390121102333069,0.4871719479560852,-0.033721387386322","0.4489732682704925,0.4995858073234558,-0.0331218540668487","0.4272362887859344,0.5296059846878052,-0.024454865604639","0.4275901615619659,0.5212407112121582,-0.0333819948136806","0.4398639500141144,0.5252715349197388,-0.035178042948246","0.4498871564865112,0.5299975275993347,-0.0346235074102878"
0.25,"0.4443184733390808,0.5696824789047241,5.292708848969596e-08","0.457726240158081,0.5517883896827698,-0.00418401369825","0.4668784141540527,0.5322232842445374,-0.0104762017726898","0.4751965999603271,0.5242811441421509,-0.0178688392043113","0.4835434556007385,0.5233976244926453,-0.0249931160360574","0.455200731754303,0.483455091714859,-0.0097231613472104","0.4602821767330169,0.4486842155456543,-0.0231398865580558","0.4718616008758545,0.4611705839633941,-0.0318027809262275","0.4785459637641907,0.4795762896537781,-0.0357610397040843","0.4442823827266693,0.488900750875473,-0.0141819827258586","0.4387953579425812,0.4454357624053955,-0.0260106958448886","0.4509583413600921,0.4577364027500152,-0.0315334945917129","0.4596261382102966,0.4749218225479126,-0.0333973541855812","0.4349235594272613,0.5043943524360657,-0.019589178264141","0.4307777881622314,0.474884569644928,-0.0310210641473531","0.4445491433143616,0.485151082277298,-0.034373864531517","0.4542312324047088,0.4967199862003326,-0.0343894176185131","0.4284271895885467,0.52640300989151,-0.0252712797373533","0.4298988282680511,0.5182745456695557,-0.0338370390236377","0.4423578977584839,0.5221841931343079,-0.0359665304422378","0.4524146020412445,0.5266887545585632,-0.0360275767743587"
0.25,"0.4430441558361053,0.5691912174224854,8.280118635184408e-08","0.4577016830444336,0.5514418482780457,-0.0044857030734419","0.4678691923618316,0.5318701267242432,-0.01109857019037","0.4768607020378113,0.5240464210510254,-0.0187905747443437","0.4856508374214172,0.523362934589386,-0.026244219392538","0.456801563501358,0.4831916391849518,-0.010858729481697","0.4633281528949737,0.4482339322566986,-0.024718115106225","0.4749376475811004,0.460729718208313,-0.0336910709738731","0.4820673167705536,0.4789513349533081,-0.0379438363015651","0.4451510310173034,0.4882521331310272,-0.0154751725494861","0.4419284164905548,0.443674087524414,-0.0282552689313888","0.4545511603355407,0.4557399153709411,-0.0345194116234779","0.463555246591568,0.4725845158100128,-0.0369145199656486","0.435058981180191,0.5028558969497681,-0.0209913756698369","0.4337917566299438,0.4724164605140686,-0.0333405211567878","0.4480948150157928,0.483390599489212,-0.0373073853552341","0.4579156339168548,0.4955580532550812,-0.0376922376453876","0.4280559718608856,0.5236487984657288,-0.0267956610769033","0.4324796497821808,0.5155362486839294,-0.036186046898365","0.4451103508472442,0.5206773281097412,-0.0389038473367691","0.4547939002513885,0.5258176326751709,-0.039321482181549"
0.25,"0.4421948492527008,0.5686641335487366,9.377794896181513e-08","0.4574466049671173,0.5528216361999512,-0.0050827297382056","0.468205839395523,0.5340418219566345,-0.0117765311151742","0.4775278866291046,0.5254936218261719,-0.0193908791989088","0.4870796501636505,0.5241508483886719,-0.026778969913721","0.4584009349346161,0.4829238057136535,-0.0110632246360182","0.4649571478366852,0.448834478855133,-0.0247779656201601","0.4770378768444061,0.4607219994068146,-0.0338560454547405","0.4842977821826935,0.4785988330841064,-0.0383314043283462","0.4463740289211273,0.4865078330039978,-0.0153895048424601","0.4444852769374847,0.4421632289886474,-0.0280481856316328","0.4576742649078369,0.4546461999416351,-0.0346734225749969","0.4666378498077392,0.4715625047683716,-0.03751190751791","0.4358358681201935,0.5000202655792236,-0.0206252411007881","0.4361254870891571,0.4704204201698303,-0.0329389683902263","0.4506105482578277,0.4816605150699615,-0.037406537681818","0.4602357149124145,0.4938228130340576,-0.038356103003025","0.4282489120960235,0.520412266254425,-0.0262166894972324","0.4344321191310882,0.5140050053596497,-0.0359040312469005","0.4475258588790893,0.5201247930526733,-0.0391442812979221","0.4572505950927734,0.5256718397140503,-0.0400558859109878"
